"product_id","laboratory_id","type","created_at","updated_at"
9082,934,COMERCIALIZER,2023-12-04 15:43:08.451 +0100,2023-12-04 15:43:08.451 +0100
205,908,COMERCIALIZER,2023-12-04 15:43:08.546 +0100,2023-12-04 15:43:08.546 +0100
11747,2000274,COMERCIALIZER,2024-05-29 15:03:45.465 +0200,2024-05-29 15:03:45.465 +0200
13167,2000027,COMERCIALIZER,2025-01-21 17:49:07.178 +0100,2025-01-21 17:49:07.178 +0100
5149,985,COMERCIALIZER,2023-12-04 15:43:09.291 +0100,2023-12-04 15:43:09.291 +0100
11580,2000274,COMERCIALIZER,2024-05-29 15:03:33.911 +0200,2024-05-29 15:03:33.911 +0200
11598,2000274,MANUFACTURER,2024-05-29 15:03:33.979 +0200,2024-05-29 15:03:33.979 +0200
11581,2000274,COMERCIALIZER,2024-05-29 15:03:34.056 +0200,2024-05-29 15:03:34.056 +0200
11582,2000274,COMERCIALIZER,2024-05-29 15:03:34.135 +0200,2024-05-29 15:03:34.135 +0200
8637,908,COMERCIALIZER,2023-12-04 15:45:02.551 +0100,2023-12-04 15:45:02.551 +0100
8530,908,COMERCIALIZER,2023-12-04 15:45:02.679 +0100,2023-12-04 15:45:02.679 +0100
6030,964,COMERCIALIZER,2023-12-04 15:45:02.772 +0100,2023-12-04 15:45:02.772 +0100
2253,2000037,COMERCIALIZER,2025-01-21 17:48:36.303 +0100,2025-01-21 17:48:36.303 +0100
2307,2000058,COMERCIALIZER,2025-01-21 17:48:36.517 +0100,2025-01-21 17:48:36.517 +0100
293,2599,MANUFACTURER,2024-03-08 14:45:07.850 +0100,2024-03-08 14:45:07.850 +0100
10454,2599,COMERCIALIZER,2024-03-08 14:45:07.990 +0100,2024-03-08 14:45:07.990 +0100
10416,2000139,MANUFACTURER,2024-03-08 14:45:08.191 +0100,2024-03-08 14:45:08.191 +0100
10417,2000139,MANUFACTURER,2024-03-08 14:45:08.521 +0100,2024-03-08 14:45:08.521 +0100
10418,2000139,MANUFACTURER,2024-03-08 14:45:08.727 +0100,2024-03-08 14:45:08.727 +0100
10420,2000139,MANUFACTURER,2024-03-08 14:45:08.839 +0100,2024-03-08 14:45:08.839 +0100
8631,908,COMERCIALIZER,2023-12-04 15:45:03.009 +0100,2023-12-04 15:45:03.009 +0100
10422,2000139,COMERCIALIZER,2024-03-08 14:45:08.994 +0100,2024-03-08 14:45:08.994 +0100
9018,908,COMERCIALIZER,2023-12-04 15:45:03.149 +0100,2023-12-04 15:45:03.149 +0100
10419,2000139,COMERCIALIZER,2024-03-08 14:45:09.286 +0100,2024-03-08 14:45:09.286 +0100
10425,2000139,MANUFACTURER,2024-03-08 14:45:09.344 +0100,2024-03-08 14:45:09.344 +0100
10426,2000139,MANUFACTURER,2024-03-08 14:45:09.588 +0100,2024-03-08 14:45:09.588 +0100
9023,908,COMERCIALIZER,2023-12-04 15:45:03.249 +0100,2023-12-04 15:45:03.249 +0100
9014,908,COMERCIALIZER,2023-12-04 15:45:03.386 +0100,2023-12-04 15:45:03.386 +0100
9010,908,COMERCIALIZER,2023-12-04 15:45:03.479 +0100,2023-12-04 15:45:03.479 +0100
10427,2000139,MANUFACTURER,2024-03-08 14:45:09.648 +0100,2024-03-08 14:45:09.648 +0100
10443,2000139,COMERCIALIZER,2024-03-08 14:45:09.773 +0100,2024-03-08 14:45:09.773 +0100
10444,2000139,COMERCIALIZER,2024-03-08 14:45:09.850 +0100,2024-03-08 14:45:09.850 +0100
2356,2000000,COMERCIALIZER,2025-01-21 17:48:36.695 +0100,2025-01-21 17:48:36.695 +0100
2407,2000159,COMERCIALIZER,2025-01-21 17:48:36.929 +0100,2025-01-21 17:48:36.929 +0100
2514,2000203,COMERCIALIZER,2025-01-21 17:48:37.643 +0100,2025-01-21 17:48:37.643 +0100
9012,908,COMERCIALIZER,2023-12-04 15:45:03.579 +0100,2023-12-04 15:45:03.579 +0100
9409,908,COMERCIALIZER,2023-12-04 15:45:03.679 +0100,2023-12-04 15:45:03.679 +0100
9024,908,COMERCIALIZER,2023-12-04 15:45:03.781 +0100,2023-12-04 15:45:03.781 +0100
2517,2000203,COMERCIALIZER,2025-01-21 17:48:38.146 +0100,2025-01-21 17:48:38.146 +0100
9007,908,COMERCIALIZER,2023-12-04 15:45:04.015 +0100,2023-12-04 15:45:04.015 +0100
9009,908,COMERCIALIZER,2023-12-04 15:45:04.113 +0100,2023-12-04 15:45:04.113 +0100
2518,2000203,COMERCIALIZER,2025-01-21 17:48:38.347 +0100,2025-01-21 17:48:38.347 +0100
2620,2000071,COMERCIALIZER,2025-01-21 17:48:38.940 +0100,2025-01-21 17:48:38.940 +0100
2727,2000216,COMERCIALIZER,2025-01-21 17:48:39.252 +0100,2025-01-21 17:48:39.252 +0100
3738,2000130,COMERCIALIZER,2025-01-21 17:55:34.027 +0100,2025-01-21 17:55:34.027 +0100
2729,2000216,COMERCIALIZER,2025-01-21 17:48:39.491 +0100,2025-01-21 17:48:39.491 +0100
3740,2000130,COMERCIALIZER,2025-01-21 17:55:34.177 +0100,2025-01-21 17:55:34.177 +0100
3877,2000014,COMERCIALIZER,2023-06-01 14:34:00.459 +0200,2023-06-01 14:34:00.459 +0200
3885,2000102,COMERCIALIZER,2023-06-01 14:34:00.660 +0200,2023-06-01 14:34:00.660 +0200
2731,2000216,COMERCIALIZER,2025-01-21 17:48:39.845 +0100,2025-01-21 17:48:39.845 +0100
3742,2000071,COMERCIALIZER,2025-01-21 17:55:34.361 +0100,2025-01-21 17:55:34.361 +0100
3966,2000031,COMERCIALIZER,2023-06-01 14:34:03.673 +0200,2023-06-01 14:34:03.673 +0200
3970,2000158,COMERCIALIZER,2023-06-01 14:34:03.835 +0200,2023-06-01 14:34:03.835 +0200
3972,2000158,COMERCIALIZER,2023-06-01 14:34:03.924 +0200,2023-06-01 14:34:03.924 +0200
2618,2000024,COMERCIALIZER,2025-01-21 17:48:38.707 +0100,2025-01-21 17:48:38.707 +0100
3836,2000055,COMERCIALIZER,2023-06-01 14:33:59.138 +0200,2023-06-01 14:33:59.138 +0200
3744,2000132,COMERCIALIZER,2025-01-21 17:55:34.531 +0100,2025-01-21 17:55:34.531 +0100
8529,908,COMERCIALIZER,2023-12-04 15:45:02.633 +0100,2023-12-04 15:45:02.633 +0100
2883,2000019,COMERCIALIZER,2025-01-21 17:48:40.720 +0100,2025-01-21 17:48:40.720 +0100
2885,2000013,COMERCIALIZER,2025-01-21 17:48:40.979 +0100,2025-01-21 17:48:40.979 +0100
2890,2000000,COMERCIALIZER,2025-01-21 17:48:41.624 +0100,2025-01-21 17:48:41.624 +0100
2892,2000041,COMERCIALIZER,2025-01-21 17:48:41.984 +0100,2025-01-21 17:48:41.984 +0100
2966,2000109,COMERCIALIZER,2025-01-21 17:48:42.218 +0100,2025-01-21 17:48:42.218 +0100
9019,908,COMERCIALIZER,2023-12-04 15:45:03.200 +0100,2023-12-04 15:45:03.200 +0100
9013,908,COMERCIALIZER,2023-12-04 15:45:03.309 +0100,2023-12-04 15:45:03.309 +0100
2969,2000109,COMERCIALIZER,2025-01-21 17:48:42.661 +0100,2025-01-21 17:48:42.661 +0100
9011,908,COMERCIALIZER,2023-12-04 15:45:03.529 +0100,2023-12-04 15:45:03.529 +0100
9408,908,COMERCIALIZER,2023-12-04 15:45:03.642 +0100,2023-12-04 15:45:03.642 +0100
3045,2000177,COMERCIALIZER,2025-01-21 17:48:43.080 +0100,2025-01-21 17:48:43.080 +0100
3101,2000019,COMERCIALIZER,2025-01-21 17:48:43.354 +0100,2025-01-21 17:48:43.354 +0100
3292,2000058,COMERCIALIZER,2025-01-21 17:48:43.694 +0100,2025-01-21 17:48:43.694 +0100
9022,908,COMERCIALIZER,2023-12-04 15:45:03.961 +0100,2023-12-04 15:45:03.961 +0100
3305,2000000,COMERCIALIZER,2025-01-21 17:48:44.813 +0100,2025-01-21 17:48:44.813 +0100
3403,2000058,COMERCIALIZER,2025-01-21 17:48:45.053 +0100,2025-01-21 17:48:45.053 +0100
3606,2000239,COMERCIALIZER,2025-01-21 17:48:45.567 +0100,2025-01-21 17:48:45.567 +0100
3659,2000139,COMERCIALIZER,2025-01-21 17:48:45.878 +0100,2025-01-21 17:48:45.878 +0100
3661,2000161,COMERCIALIZER,2025-01-21 17:48:46.109 +0100,2025-01-21 17:48:46.109 +0100
11758,2000274,MANUFACTURER,2024-05-29 15:03:38.608 +0200,2024-05-29 15:03:38.608 +0200
158,2000002,COMERCIALIZER,2025-01-21 17:48:46.381 +0100,2025-01-21 17:48:46.381 +0100
3763,2000147,COMERCIALIZER,2025-01-21 17:48:46.602 +0100,2025-01-21 17:48:46.602 +0100
3746,2000108,COMERCIALIZER,2025-01-21 17:55:34.673 +0100,2025-01-21 17:55:34.673 +0100
3748,2000011,COMERCIALIZER,2025-01-21 17:55:34.787 +0100,2025-01-21 17:55:34.787 +0100
3750,2000011,COMERCIALIZER,2025-01-21 17:55:34.932 +0100,2025-01-21 17:55:34.932 +0100
3752,2000011,COMERCIALIZER,2025-01-21 17:55:35.035 +0100,2025-01-21 17:55:35.035 +0100
3754,2000121,COMERCIALIZER,2025-01-21 17:55:35.173 +0100,2025-01-21 17:55:35.173 +0100
3756,2000121,COMERCIALIZER,2025-01-21 17:55:35.327 +0100,2025-01-21 17:55:35.327 +0100
3758,2000121,COMERCIALIZER,2025-01-21 17:55:35.457 +0100,2025-01-21 17:55:35.457 +0100
9050,976,COMERCIALIZER,2023-12-04 15:43:04.037 +0100,2023-12-04 15:43:04.037 +0100
9046,976,COMERCIALIZER,2023-12-04 15:43:04.126 +0100,2023-12-04 15:43:04.126 +0100
9064,976,COMERCIALIZER,2023-12-04 15:43:04.215 +0100,2023-12-04 15:43:04.215 +0100
7734,976,COMERCIALIZER,2023-12-04 15:43:04.313 +0100,2023-12-04 15:43:04.313 +0100
3590,2000076,COMERCIALIZER,2025-01-21 17:55:35.919 +0100,2025-01-21 17:55:35.919 +0100
9198,908,COMERCIALIZER,2023-12-04 15:45:04.482 +0100,2023-12-04 15:45:04.482 +0100
9200,908,COMERCIALIZER,2023-12-04 15:45:04.577 +0100,2023-12-04 15:45:04.577 +0100
9203,908,COMERCIALIZER,2023-12-04 15:45:04.676 +0100,2023-12-04 15:45:04.676 +0100
3765,2000147,COMERCIALIZER,2025-01-21 17:55:36.139 +0100,2025-01-21 17:55:36.139 +0100
9206,908,COMERCIALIZER,2023-12-04 15:45:04.774 +0100,2023-12-04 15:45:04.774 +0100
13551,2000189,COMERCIALIZER,2025-01-21 17:55:36.301 +0100,2025-01-21 17:55:36.301 +0100
3777,2000055,COMERCIALIZER,2025-01-21 17:55:37.176 +0100,2025-01-21 17:55:37.176 +0100
3835,2000247,COMERCIALIZER,2025-01-21 17:55:37.377 +0100,2025-01-21 17:55:37.377 +0100
3780,2000147,COMERCIALIZER,2025-01-21 17:55:37.696 +0100,2025-01-21 17:55:37.696 +0100
3782,2000019,COMERCIALIZER,2025-01-21 17:55:38.161 +0100,2025-01-21 17:55:38.161 +0100
3969,2000158,COMERCIALIZER,2023-06-01 14:34:03.774 +0200,2023-06-01 14:34:03.774 +0200
2733,2000216,COMERCIALIZER,2025-01-21 17:48:40.046 +0100,2025-01-21 17:48:40.046 +0100
2829,2000147,COMERCIALIZER,2025-01-21 17:48:40.378 +0100,2025-01-21 17:48:40.378 +0100
223,942,COMERCIALIZER,2023-12-04 15:43:03.675 +0100,2023-12-04 15:43:03.675 +0100
2304,2000092,COMERCIALIZER,2025-01-21 17:48:40.629 +0100,2025-01-21 17:48:40.629 +0100
2889,2000112,COMERCIALIZER,2025-01-21 17:48:41.514 +0100,2025-01-21 17:48:41.514 +0100
2891,2000172,COMERCIALIZER,2025-01-21 17:48:41.784 +0100,2025-01-21 17:48:41.784 +0100
9045,976,COMERCIALIZER,2023-12-04 15:43:04.084 +0100,2023-12-04 15:43:04.084 +0100
2897,2000019,COMERCIALIZER,2025-01-21 17:48:42.088 +0100,2025-01-21 17:48:42.088 +0100
2967,2000109,COMERCIALIZER,2025-01-21 17:48:42.339 +0100,2025-01-21 17:48:42.339 +0100
11758,2000274,COMERCIALIZER,2024-05-29 15:03:38.607 +0200,2024-05-29 15:03:38.607 +0200
9047,976,COMERCIALIZER,2023-12-04 15:43:04.173 +0100,2023-12-04 15:43:04.173 +0100
8386,976,COMERCIALIZER,2023-12-04 15:43:04.265 +0100,2023-12-04 15:43:04.265 +0100
6154,963,COMERCIALIZER,2023-12-04 15:43:04.370 +0100,2023-12-04 15:43:04.370 +0100
7962,960,COMERCIALIZER,2023-12-04 15:43:04.460 +0100,2023-12-04 15:43:04.460 +0100
8168,378,COMERCIALIZER,2023-12-04 15:43:04.564 +0100,2023-12-04 15:43:04.564 +0100
6616,974,COMERCIALIZER,2023-12-04 15:43:04.657 +0100,2023-12-04 15:43:04.657 +0100
3405,2000058,COMERCIALIZER,2025-01-21 17:48:45.345 +0100,2025-01-21 17:48:45.345 +0100
3764,2000147,COMERCIALIZER,2025-01-21 17:48:46.682 +0100,2025-01-21 17:48:46.682 +0100
3870,2000046,COMERCIALIZER,2025-01-21 17:48:47.092 +0100,2025-01-21 17:48:47.092 +0100
5425,938,COMERCIALIZER,2023-12-04 15:43:05.621 +0100,2023-12-04 15:43:05.621 +0100
6089,992,COMERCIALIZER,2023-12-04 15:43:05.761 +0100,2023-12-04 15:43:05.761 +0100
3924,2000189,COMERCIALIZER,2025-01-21 17:48:47.585 +0100,2025-01-21 17:48:47.585 +0100
4026,2000071,COMERCIALIZER,2025-01-21 17:48:48.599 +0100,2025-01-21 17:48:48.599 +0100
4028,2000071,COMERCIALIZER,2025-01-21 17:48:49.534 +0100,2025-01-21 17:48:49.534 +0100
4030,2000071,COMERCIALIZER,2025-01-21 17:48:49.904 +0100,2025-01-21 17:48:49.904 +0100
8428,983,COMERCIALIZER,2023-12-04 15:45:05.385 +0100,2023-12-04 15:45:05.385 +0100
48,2000011,COMERCIALIZER,2025-01-21 17:48:50.650 +0100,2025-01-21 17:48:50.650 +0100
6033,991,COMERCIALIZER,2023-12-04 15:43:06.242 +0100,2023-12-04 15:43:06.242 +0100
6032,991,COMERCIALIZER,2023-12-04 15:43:06.320 +0100,2023-12-04 15:43:06.320 +0100
7977,8006,COMERCIALIZER,2023-12-04 15:43:06.406 +0100,2023-12-04 15:43:06.406 +0100
6656,952,COMERCIALIZER,2023-12-04 15:43:06.512 +0100,2023-12-04 15:43:06.512 +0100
7031,8006,COMERCIALIZER,2023-12-04 15:43:06.622 +0100,2023-12-04 15:43:06.622 +0100
6306,111,COMERCIALIZER,2023-12-04 15:45:05.535 +0100,2023-12-04 15:45:05.535 +0100
4075,2000058,COMERCIALIZER,2025-01-21 17:48:50.940 +0100,2025-01-21 17:48:50.940 +0100
6653,952,COMERCIALIZER,2023-12-04 15:43:06.721 +0100,2023-12-04 15:43:06.721 +0100
6649,952,COMERCIALIZER,2023-12-04 15:43:06.812 +0100,2023-12-04 15:43:06.812 +0100
4131,2000082,COMERCIALIZER,2025-01-21 17:48:51.154 +0100,2025-01-21 17:48:51.154 +0100
6843,930,COMERCIALIZER,2023-12-04 15:45:06.138 +0100,2023-12-04 15:45:06.138 +0100
6651,952,COMERCIALIZER,2023-12-04 15:43:06.900 +0100,2023-12-04 15:43:06.900 +0100
6924,8006,COMERCIALIZER,2023-12-04 15:43:06.984 +0100,2023-12-04 15:43:06.984 +0100
4032,2000258,COMERCIALIZER,2023-06-01 14:34:06.666 +0200,2023-06-01 14:34:06.666 +0200
4036,2000011,COMERCIALIZER,2023-06-01 14:34:06.780 +0200,2023-06-01 14:34:06.780 +0200
4042,2000011,COMERCIALIZER,2023-06-01 14:34:07.013 +0200,2023-06-01 14:34:07.013 +0200
4060,2000011,COMERCIALIZER,2023-06-01 14:34:07.674 +0200,2023-06-01 14:34:07.674 +0200
4183,2000263,COMERCIALIZER,2025-01-21 17:48:51.815 +0100,2025-01-21 17:48:51.815 +0100
4187,2000263,COMERCIALIZER,2025-01-21 17:48:52.210 +0100,2025-01-21 17:48:52.210 +0100
4106,2000052,COMERCIALIZER,2023-06-01 14:34:09.201 +0200,2023-06-01 14:34:09.201 +0200
4189,2000263,COMERCIALIZER,2025-01-21 17:48:52.380 +0100,2025-01-21 17:48:52.380 +0100
4191,2000263,COMERCIALIZER,2025-01-21 17:48:52.549 +0100,2025-01-21 17:48:52.549 +0100
4233,2000068,COMERCIALIZER,2025-01-21 17:48:52.873 +0100,2025-01-21 17:48:52.873 +0100
4236,2000068,COMERCIALIZER,2025-01-21 17:48:53.155 +0100,2025-01-21 17:48:53.155 +0100
4241,2000068,COMERCIALIZER,2025-01-21 17:48:53.397 +0100,2025-01-21 17:48:53.397 +0100
7875,960,COMERCIALIZER,2023-12-04 15:43:04.516 +0100,2023-12-04 15:43:04.516 +0100
3294,2000024,COMERCIALIZER,2025-01-21 17:48:44.692 +0100,2025-01-21 17:48:44.692 +0100
3402,2000058,COMERCIALIZER,2025-01-21 17:48:44.951 +0100,2025-01-21 17:48:44.951 +0100
9265,378,COMERCIALIZER,2023-12-04 15:43:04.840 +0100,2023-12-04 15:43:04.840 +0100
9205,908,COMERCIALIZER,2023-12-04 15:45:04.937 +0100,2023-12-04 15:45:04.937 +0100
5417,938,COMERCIALIZER,2023-12-04 15:43:05.021 +0100,2023-12-04 15:43:05.021 +0100
6322,970,COMERCIALIZER,2023-12-04 15:43:05.170 +0100,2023-12-04 15:43:05.170 +0100
8748,999,COMERCIALIZER,2023-12-04 15:43:05.352 +0100,2023-12-04 15:43:05.352 +0100
3404,2000058,COMERCIALIZER,2025-01-21 17:48:45.223 +0100,2025-01-21 17:48:45.223 +0100
6087,992,COMERCIALIZER,2023-12-04 15:43:06.049 +0100,2023-12-04 15:43:06.049 +0100
6031,991,COMERCIALIZER,2023-12-04 15:43:06.132 +0100,2023-12-04 15:43:06.132 +0100
3869,2000046,COMERCIALIZER,2025-01-21 17:48:46.921 +0100,2025-01-21 17:48:46.921 +0100
3923,2000135,COMERCIALIZER,2025-01-21 17:48:47.404 +0100,2025-01-21 17:48:47.404 +0100
13511,2000189,COMERCIALIZER,2025-01-21 17:48:47.968 +0100,2025-01-21 17:48:47.968 +0100
6654,952,COMERCIALIZER,2023-12-04 15:43:06.764 +0100,2023-12-04 15:43:06.764 +0100
6650,952,COMERCIALIZER,2023-12-04 15:43:06.858 +0100,2023-12-04 15:43:06.858 +0100
7471,8006,COMERCIALIZER,2023-12-04 15:43:06.941 +0100,2023-12-04 15:43:06.941 +0100
8495,924,COMERCIALIZER,2023-12-04 15:43:07.072 +0100,2023-12-04 15:43:07.072 +0100
8496,924,COMERCIALIZER,2023-12-04 15:43:07.166 +0100,2023-12-04 15:43:07.166 +0100
8429,924,COMERCIALIZER,2023-12-04 15:43:07.293 +0100,2023-12-04 15:43:07.293 +0100
5244,8003,COMERCIALIZER,2023-12-04 15:43:07.381 +0100,2023-12-04 15:43:07.381 +0100
3837,2000055,COMERCIALIZER,2025-01-21 17:48:48.300 +0100,2025-01-21 17:48:48.300 +0100
9002,908,COMERCIALIZER,2023-12-04 15:45:05.086 +0100,2023-12-04 15:45:05.086 +0100
7038,934,COMERCIALIZER,2023-12-04 15:43:07.592 +0100,2023-12-04 15:43:07.592 +0100
7040,934,COMERCIALIZER,2023-12-04 15:43:07.683 +0100,2023-12-04 15:43:07.683 +0100
6403,921,COMERCIALIZER,2023-12-04 15:45:05.235 +0100,2023-12-04 15:45:05.235 +0100
4027,2000071,COMERCIALIZER,2025-01-21 17:48:48.853 +0100,2025-01-21 17:48:48.853 +0100
6376,930,COMERCIALIZER,2023-12-04 15:45:05.615 +0100,2023-12-04 15:45:05.615 +0100
6379,930,COMERCIALIZER,2023-12-04 15:45:05.846 +0100,2023-12-04 15:45:05.846 +0100
6842,930,COMERCIALIZER,2023-12-04 15:45:06.092 +0100,2023-12-04 15:45:06.092 +0100
6844,930,COMERCIALIZER,2023-12-04 15:45:06.184 +0100,2023-12-04 15:45:06.184 +0100
6846,930,COMERCIALIZER,2023-12-04 15:45:06.280 +0100,2023-12-04 15:45:06.280 +0100
6848,930,COMERCIALIZER,2023-12-04 15:45:06.370 +0100,2023-12-04 15:45:06.370 +0100
6309,111,COMERCIALIZER,2023-12-04 15:45:06.464 +0100,2023-12-04 15:45:06.464 +0100
4029,2000071,COMERCIALIZER,2025-01-21 17:48:49.788 +0100,2025-01-21 17:48:49.788 +0100
7045,934,COMERCIALIZER,2023-12-04 15:43:07.953 +0100,2023-12-04 15:43:07.953 +0100
7047,934,COMERCIALIZER,2023-12-04 15:43:08.048 +0100,2023-12-04 15:43:08.048 +0100
47,2000071,COMERCIALIZER,2025-01-21 17:48:50.009 +0100,2025-01-21 17:48:50.009 +0100
9080,934,COMERCIALIZER,2023-12-04 15:43:08.180 +0100,2023-12-04 15:43:08.180 +0100
9081,934,COMERCIALIZER,2023-12-04 15:43:08.297 +0100,2023-12-04 15:43:08.297 +0100
52,2000042,COMERCIALIZER,2025-01-21 17:48:50.776 +0100,2025-01-21 17:48:50.776 +0100
4076,2000055,COMERCIALIZER,2025-01-21 17:48:51.047 +0100,2025-01-21 17:48:51.047 +0100
6615,974,COMERCIALIZER,2023-12-04 15:43:08.592 +0100,2023-12-04 15:43:08.592 +0100
4132,2000082,COMERCIALIZER,2025-01-21 17:48:51.363 +0100,2025-01-21 17:48:51.363 +0100
4184,2000263,COMERCIALIZER,2025-01-21 17:48:51.922 +0100,2025-01-21 17:48:51.922 +0100
5426,938,COMERCIALIZER,2023-12-04 15:43:09.052 +0100,2023-12-04 15:43:09.052 +0100
4250,2000068,COMERCIALIZER,2025-01-21 17:48:53.827 +0100,2025-01-21 17:48:53.827 +0100
4253,2000068,COMERCIALIZER,2025-01-21 17:48:54.019 +0100,2025-01-21 17:48:54.019 +0100
4542,2000000,COMERCIALIZER,2025-01-21 17:48:57.123 +0100,2025-01-21 17:48:57.123 +0100
4544,2000000,COMERCIALIZER,2025-01-21 17:48:57.291 +0100,2025-01-21 17:48:57.291 +0100
6998,923,COMERCIALIZER,2023-12-04 15:45:06.730 +0100,2023-12-04 15:45:06.730 +0100
6635,8012,COMERCIALIZER,2023-12-04 15:43:09.830 +0100,2023-12-04 15:43:09.830 +0100
6529,8012,COMERCIALIZER,2023-12-04 15:43:09.974 +0100,2023-12-04 15:43:09.974 +0100
6639,8012,COMERCIALIZER,2023-12-04 15:43:10.213 +0100,2023-12-04 15:43:10.213 +0100
8324,8004,COMERCIALIZER,2023-12-04 15:43:10.373 +0100,2023-12-04 15:43:10.373 +0100
8453,8004,COMERCIALIZER,2023-12-04 15:43:10.543 +0100,2023-12-04 15:43:10.543 +0100
4548,2000000,COMERCIALIZER,2025-01-21 17:48:57.516 +0100,2025-01-21 17:48:57.516 +0100
11736,2000274,COMERCIALIZER,2024-05-29 15:03:43.743 +0200,2024-05-29 15:03:43.743 +0200
8325,8004,COMERCIALIZER,2023-12-04 15:43:11.388 +0100,2023-12-04 15:43:11.388 +0100
8315,8004,COMERCIALIZER,2023-12-04 15:43:11.587 +0100,2023-12-04 15:43:11.587 +0100
11694,2000274,COMERCIALIZER,2024-05-29 15:03:43.797 +0200,2024-05-29 15:03:43.797 +0200
8321,8004,COMERCIALIZER,2023-12-04 15:43:11.856 +0100,2023-12-04 15:43:11.856 +0100
8311,8004,COMERCIALIZER,2023-12-04 15:43:11.976 +0100,2023-12-04 15:43:11.976 +0100
8307,8004,COMERCIALIZER,2023-12-04 15:43:12.066 +0100,2023-12-04 15:43:12.066 +0100
8308,8004,COMERCIALIZER,2023-12-04 15:43:12.165 +0100,2023-12-04 15:43:12.165 +0100
4550,2000000,COMERCIALIZER,2025-01-21 17:48:57.727 +0100,2025-01-21 17:48:57.727 +0100
4592,2000039,COMERCIALIZER,2025-01-21 17:48:58.059 +0100,2025-01-21 17:48:58.059 +0100
4646,2000265,COMERCIALIZER,2025-01-21 17:48:58.185 +0100,2025-01-21 17:48:58.185 +0100
7101,923,COMERCIALIZER,2023-12-04 15:45:06.827 +0100,2023-12-04 15:45:06.827 +0100
4696,2000074,COMERCIALIZER,2025-01-21 17:48:58.337 +0100,2025-01-21 17:48:58.337 +0100
8305,861,COMERCIALIZER,2023-12-04 15:45:06.931 +0100,2023-12-04 15:45:06.931 +0100
4855,2000151,COMERCIALIZER,2025-01-21 17:48:59.244 +0100,2025-01-21 17:48:59.244 +0100
4903,2000270,COMERCIALIZER,2025-01-21 17:48:59.568 +0100,2025-01-21 17:48:59.568 +0100
4953,2000088,COMERCIALIZER,2025-01-21 17:48:59.745 +0100,2025-01-21 17:48:59.745 +0100
11735,2000274,MANUFACTURER,2024-05-29 15:03:46.206 +0200,2024-05-29 15:03:46.206 +0200
9495,2000018,COMERCIALIZER,2025-01-21 17:49:00.018 +0100,2025-01-21 17:49:00.018 +0100
6036,991,COMERCIALIZER,2023-12-04 15:45:07.526 +0100,2023-12-04 15:45:07.526 +0100
6041,991,COMERCIALIZER,2023-12-04 15:45:07.682 +0100,2023-12-04 15:45:07.682 +0100
5523,111,COMERCIALIZER,2023-12-04 15:45:07.774 +0100,2023-12-04 15:45:07.774 +0100
5521,111,COMERCIALIZER,2023-12-04 15:45:07.861 +0100,2023-12-04 15:45:07.861 +0100
5526,111,COMERCIALIZER,2023-12-04 15:45:07.951 +0100,2023-12-04 15:45:07.951 +0100
8629,111,COMERCIALIZER,2023-12-04 15:45:08.070 +0100,2023-12-04 15:45:08.070 +0100
8627,111,COMERCIALIZER,2023-12-04 15:45:08.164 +0100,2023-12-04 15:45:08.164 +0100
9079,111,COMERCIALIZER,2023-12-04 15:45:08.263 +0100,2023-12-04 15:45:08.263 +0100
5058,2000089,COMERCIALIZER,2025-01-21 17:49:00.551 +0100,2025-01-21 17:49:00.551 +0100
5060,2000089,COMERCIALIZER,2025-01-21 17:49:00.925 +0100,2025-01-21 17:49:00.925 +0100
8209,8004,COMERCIALIZER,2023-12-04 15:43:13.602 +0100,2023-12-04 15:43:13.602 +0100
8371,8004,COMERCIALIZER,2023-12-04 15:43:13.692 +0100,2023-12-04 15:43:13.692 +0100
11739,2000274,COMERCIALIZER,2024-05-29 15:03:47.358 +0200,2024-05-29 15:03:47.358 +0200
11741,2000274,COMERCIALIZER,2024-05-29 15:03:47.491 +0200,2024-05-29 15:03:47.491 +0200
11742,2000274,COMERCIALIZER,2024-05-29 15:03:47.585 +0200,2024-05-29 15:03:47.585 +0200
9462,111,COMERCIALIZER,2023-12-04 15:45:08.412 +0100,2023-12-04 15:45:08.412 +0100
122,111,COMERCIALIZER,2023-12-04 15:45:08.498 +0100,2023-12-04 15:45:08.498 +0100
9508,111,COMERCIALIZER,2023-12-04 15:45:08.618 +0100,2023-12-04 15:45:08.618 +0100
7771,111,COMERCIALIZER,2023-12-04 15:45:08.716 +0100,2023-12-04 15:45:08.716 +0100
7769,111,COMERCIALIZER,2023-12-04 15:45:08.810 +0100,2023-12-04 15:45:08.810 +0100
6660,111,COMERCIALIZER,2023-12-04 15:45:08.906 +0100,2023-12-04 15:45:08.906 +0100
6302,111,COMERCIALIZER,2023-12-04 15:45:09.047 +0100,2023-12-04 15:45:09.047 +0100
7319,8004,COMERCIALIZER,2023-12-04 15:43:14.216 +0100,2023-12-04 15:43:14.216 +0100
5062,2000089,COMERCIALIZER,2025-01-21 17:49:01.166 +0100,2025-01-21 17:49:01.166 +0100
5072,2000078,COMERCIALIZER,2025-01-21 17:49:01.466 +0100,2025-01-21 17:49:01.466 +0100
5074,2000078,COMERCIALIZER,2025-01-21 17:49:02.039 +0100,2025-01-21 17:49:02.039 +0100
8866,8004,COMERCIALIZER,2023-12-04 15:43:14.408 +0100,2023-12-04 15:43:14.408 +0100
